Query,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SAMN41685450,SRR29289192,2024-06-05 06:47:38,2024-06-05 06:38:56,2186888.0,621968915.0,2186888.0,284.0,249.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289192/SRR29289192.lite.1,SRX24806468,D-0299-20_387-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521351,SAMN41685450,simple,1773.0,Mycobacterium tuberculosis,D-0299-20,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,4947FA4E1CA06197344CDA7E2FD58A2F,22F473BD69D971294EE4F05565CAEBF2
SAMN41685614,SRR29289332,2024-06-05 06:47:36,2024-06-05 06:38:49,2577745.0,732412840.0,2577745.0,284.0,296.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289332/SRR29289332.lite.1,SRX24806328,D-0878-18_394-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521211,SAMN41685614,simple,1773.0,Mycobacterium tuberculosis,D-0878-18,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,478981CCF408A00351B2D7F7F73BC0B0,AC820A153E6D7463A471082C45B6A514
SAMN41685670,SRR29289117,2024-06-05 06:47:39,2024-06-05 06:38:39,2268908.0,651078613.0,2268908.0,286.0,263.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289117/SRR29289117.lite.1,SRX24806543,D-0028-19_395-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521427,SAMN41685670,simple,1773.0,Mycobacterium tuberculosis,D-0028-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,58F8B1E11D4DA33414B4B033533993E2,8C950A6461DB4FAAA76DCDD6E67BDB4B
SAMN41685671,SRR29289322,2024-06-05 06:47:36,2024-06-05 06:39:03,3773267.0,1035105182.0,3773267.0,274.0,413.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289322/SRR29289322.lite.1,SRX24806338,D-1261-19_403-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521220,SAMN41685671,simple,1773.0,Mycobacterium tuberculosis,D-1261-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,DFC3ECB1A87152DE24C5984DB7520E37,A31AB2819C9D87D622D2307243DF921A
SAMN41685674,SRR29289108,2024-06-05 06:47:39,2024-06-05 06:38:31,3678463.0,1009606492.0,3678463.0,274.0,405.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289108/SRR29289108.lite.1,SRX24806552,D-0634-19_409-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521435,SAMN41685674,simple,1773.0,Mycobacterium tuberculosis,D-0634-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,5768B4E0B0B0DB09BEE40EEE30695A94,1FF5D8387414CBFB0F11036877E84250
SAMN41685675,SRR29289232,2024-06-05 06:47:38,2024-06-05 06:38:59,4063947.0,1103909192.0,4063947.0,271.0,442.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289232/SRR29289232.lite.1,SRX24806428,D-2038-19_410-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521311,SAMN41685675,simple,1773.0,Mycobacterium tuberculosis,D-2038-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,A699DA9FDD8B0BA9662CF6A4E93A753A,E7C92A1DDA81529E7847AE7FA751EAAA
SAMN41685593,SRR29289370,2024-06-05 06:47:35,2024-06-05 06:38:46,4615760.0,1207597239.0,4615760.0,261.0,489.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289370/SRR29289370.lite.1,SRX24806290,D-1852-19_411-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521173,SAMN41685593,simple,1773.0,Mycobacterium tuberculosis,D-1852-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,FD326B3C538902D2CF78D7E2552D7B43,F9827B8859E7A74EC2BBA1E1A39B658E
SAMN41685452,SRR29289138,2024-06-05 06:47:39,2024-06-05 06:38:33,1396725.0,394410754.0,1396725.0,282.0,158.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289138/SRR29289138.lite.1,SRX24806522,D-0419-20_413-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521404,SAMN41685452,simple,1773.0,Mycobacterium tuberculosis,D-0419-20,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,672D49E9BF3AF5DA07A54DCA0D27EBF6,413528E617A29BE94254C45632C09E86
SAMN41685676,SRR29289120,2024-06-05 06:47:39,2024-06-05 06:37:59,1182430.0,334295470.0,1182430.0,282.0,147.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289120/SRR29289120.lite.1,SRX24806540,D-0550-19_414-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521423,SAMN41685676,simple,1773.0,Mycobacterium tuberculosis,D-0550-19,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,B25BCFD7D20F69B19184896A40154EF1,C1E17050558AAB389E21DB9CCA189340
SAMN41685662,SRR29289290,2024-06-06 20:29:15,2024-06-06 20:24:55,932264.0,267434913.0,932264.0,286.0,101.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289290/SRR29289290.lite.1,SRX24806370,IHK-865-6_166-18,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521254,SAMN41685662,simple,1773.0,Mycobacterium tuberculosis,IHK-865-6,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,98667C7DFB878C470B9990577AC01E1D,BD13343B20426F6981FB9919620978D7
SAMN41685537,SRR29289288,2024-06-06 20:18:09,2024-06-06 20:13:55,1514244.0,425989665.0,1514244.0,281.0,174.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289288/SRR29289288.lite.1,SRX24806372,JHL-352-5_333-18,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521255,SAMN41685537,simple,1773.0,Mycobacterium tuberculosis,JHL-352-5,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,AEA3DC3FD19FDE7B1CC7DDD8050E7D13,CB136A9F0F2E47E4ECDBA4CE41E96273
SAMN41685601,SRR29289336,2024-06-07 00:57:18,2024-06-06 20:45:01,1954814.0,542922123.0,1954814.0,277.0,219.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289336/SRR29289336.lite.1,SRX24806324,RLH-639-3_238-18,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521207,SAMN41685601,simple,1773.0,Mycobacterium tuberculosis,RLH-639-3,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,073514839AB84C655A834A6A74CAE535,069EA89983F1F84E4C4B283BCBD24C41
SAMN41685602,SRR29289335,2024-06-06 20:17:02,2024-06-06 20:13:50,1899676.0,516107354.0,1899676.0,271.0,223.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289335/SRR29289335.lite.1,SRX24806325,RLH-639-6_196-18,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521208,SAMN41685602,simple,1773.0,Mycobacterium tuberculosis,RLH-639-6,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,89B88D9580644DC40F44AF1236097806,17AD8C37980FDFF4EB77F651BF87E169
SAMN41685618,SRR29289198,2024-06-06 20:18:09,2024-06-06 20:13:55,1395294.0,391431273.0,1395294.0,280.0,168.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289198/SRR29289198.lite.1,SRX24806462,RLH-704-1_198-18,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521345,SAMN41685618,simple,1773.0,Mycobacterium tuberculosis,RLH-704-1,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,28AC80BD89431401FD886897579BFCFB,370D93A355D8313FF8B873240CA43D4F
SAMN41685510,SRR29289204,2024-06-05 06:47:38,2024-06-05 06:38:07,1157214.0,327007753.0,1157214.0,282.0,132.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289204/SRR29289204.lite.1,SRX24806456,ICK-1497-4_201-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521339,SAMN41685510,simple,1773.0,Mycobacterium tuberculosis,ICK-1497-4,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,AAA796B99D0BF5FC3E7429B412C9E74B,2F76F942160333D4D29A8C07D34A49DD
SAMN41685556,SRR29289274,2024-06-05 06:47:37,2024-06-05 06:38:46,1475844.0,415049471.0,1475844.0,281.0,166.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289274/SRR29289274.lite.1,SRX24806386,JHL-411-7_203-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521269,SAMN41685556,simple,1773.0,Mycobacterium tuberculosis,JHL-411-7,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,3AD877A421F9FBE3D0399717D99C10B6,8280657ACAC43CC557788B1AB57E0362
SAMN41685557,SRR29289273,2024-06-05 06:47:37,2024-06-05 06:38:08,1042263.0,296072624.0,1042263.0,284.0,119.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289273/SRR29289273.lite.1,SRX24806387,JHL-411-9_204-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521270,SAMN41685557,simple,1773.0,Mycobacterium tuberculosis,JHL-411-9,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,84FD3B2E135AA005540B7015DE96C67A,A433C079758C91351206A3E346F68F22
SAMN41685619,SRR29289196,2024-06-05 06:47:38,2024-06-05 06:38:20,822201.0,231670926.0,822201.0,281.0,94.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289196/SRR29289196.lite.1,SRX24806464,RLH-704-9_207-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521347,SAMN41685619,simple,1773.0,Mycobacterium tuberculosis,RLH-704-9,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,51EA9D2666437482B1E57CB0B10C5B36,A846C60667350B30D3DFF1AC7E74C0C2
SAMN41685620,SRR29289197,2024-06-05 06:47:38,2024-06-05 06:38:21,979463.0,271598483.0,979463.0,277.0,110.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289197/SRR29289197.lite.1,SRX24806463,RLH-704-11_208-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521346,SAMN41685620,simple,1773.0,Mycobacterium tuberculosis,RLH-704-11,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,B489B1CA2736209B19327EF8D1DB7516,A8690B6DE3D134A8E13AA9E6BF369B7A
SAMN41685471,SRR29289165,2024-06-05 06:47:39,2024-06-05 06:39:14,1502767.0,427497667.0,1502767.0,284.0,172.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289165/SRR29289165.lite.1,SRX24806495,IHK-1209-9_211-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521378,SAMN41685471,simple,1773.0,Mycobacterium tuberculosis,IHK-1209-9,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,1BCF09C4B2054F236047AB5FF4820D9E,12AF221489447DA02BF6D800CECEEB02
SAMN41685485,SRR29289150,2024-06-05 06:47:39,2024-06-05 06:38:52,1115774.0,311433380.0,1115774.0,279.0,125.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289150/SRR29289150.lite.1,SRX24806510,IHK-1276-0_214-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521394,SAMN41685485,simple,1773.0,Mycobacterium tuberculosis,IHK-1276-0,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,B4DD9E1F1D16F9E0C8C383093A4E6C87,56FF568E919632C99957F0A893CA4AEB
SAMN41685486,SRR29289149,2024-06-05 06:47:39,2024-06-05 06:38:48,1010343.0,280853456.0,1010343.0,277.0,113.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289149/SRR29289149.lite.1,SRX24806511,IHK-1276-3_215-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521393,SAMN41685486,simple,1773.0,Mycobacterium tuberculosis,IHK-1276-3,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,019B03223D1513FE53EF260B506A7752,61EEBDE3108F4F9D870D50196BF741FD
SAMN41685487,SRR29289148,2024-06-05 06:47:39,2024-06-05 06:38:52,1282812.0,349449776.0,1282812.0,272.0,141.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289148/SRR29289148.lite.1,SRX24806512,IHK-1276-8_216-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521395,SAMN41685487,simple,1773.0,Mycobacterium tuberculosis,IHK-1276-8,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,D519BFCFDFA20FD143A7B8D13E06A09A,0C8B85FD7903EE75880BE52FCD912B7E
SAMN41685507,SRR29289293,2024-06-05 06:47:37,2024-06-05 06:38:11,1314084.0,366529767.0,1314084.0,278.0,148.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289293/SRR29289293.lite.1,SRX24806367,IHK-1386-5_224-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521250,SAMN41685507,simple,1773.0,Mycobacterium tuberculosis,IHK-1386-5,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,982029E92ECE2231F064C02B4CEE3256,F856BE9161E3B8E26E99B6BED9C4CCF2
SAMN41685541,SRR29289283,2024-06-05 06:47:37,2024-06-05 06:39:00,1818855.0,512492797.0,1818855.0,281.0,205.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289283/SRR29289283.lite.1,SRX24806377,JHL-377-20_238-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521260,SAMN41685541,simple,1773.0,Mycobacterium tuberculosis,JHL-377-20,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,E0FD96AB99A9FC0446D8A6BA308880B8,3B838B50507DD9378817CA2CFB0CD5FF
SAMN41685633,SRR29289184,2024-06-05 06:47:38,2024-06-05 06:38:41,1258980.0,359663957.0,1258980.0,285.0,144.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289184/SRR29289184.lite.1,SRX24806476,RLH-728-2_240-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521359,SAMN41685633,simple,1773.0,Mycobacterium tuberculosis,RLH-728-2,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,26FB9751A4114F9A9AB165935889B5FB,73D7D0E435C4F839B643DE2B36820A41
SAMN41685454,SRR29289169,2024-06-05 06:47:38,2024-06-05 06:38:47,1697479.0,481468366.0,1697479.0,283.0,192.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289169/SRR29289169.lite.1,SRX24806491,IHK-1058-6_241-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521373,SAMN41685454,simple,1773.0,Mycobacterium tuberculosis,IHK-1058-6,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,8B519FC7B3105BE54745CFABB27DC003,D50F379238A273F99DC4465D14DE0A01
SAMN41685543,SRR29289282,2024-06-05 06:47:37,2024-06-05 06:38:46,1392874.0,400077635.0,1392874.0,287.0,164.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289282/SRR29289282.lite.1,SRX24806378,JHL-377-6_244-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521261,SAMN41685543,simple,1773.0,Mycobacterium tuberculosis,JHL-377-6,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,0FD14D4CAFEB107E5A385CD28CCFF9D5,ACDCD2E1763C86188670DD46D8BE99BA
SAMN41685544,SRR29289284,2024-06-05 06:47:37,2024-06-05 06:38:34,1824124.0,512924819.0,1824124.0,281.0,210.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289284/SRR29289284.lite.1,SRX24806376,JHL-377-10_245-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521259,SAMN41685544,simple,1773.0,Mycobacterium tuberculosis,JHL-377-10,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,A39299853873CDF6D4BD4E9719741250,EA404863A08B977337CB098E4484C60F
SAMN41685663,SRR29289354,2024-06-05 06:47:35,2024-06-05 06:38:23,2173431.0,594674918.0,2173431.0,273.0,246.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289354/SRR29289354.lite.1,SRX24806306,LRH-866-0_246-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521190,SAMN41685663,simple,1773.0,Mycobacterium tuberculosis,LRH-866-0,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,57B236FB81FD9B6CD73265E2C291067B,6B1791F9BAEA8E5FBC694B03D65D195C
SAMN41685464,SRR29289350,2024-06-05 06:47:35,2024-06-05 06:39:03,2172205.0,600805782.0,2172205.0,276.0,245.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289350/SRR29289350.lite.1,SRX24806310,OIC-1177-8_249-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521193,SAMN41685464,simple,1773.0,Mycobacterium tuberculosis,OIC-1177-8,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,9DADCC7BCBF9873D62F226A9D7FC00F3,2C467037632767CC4C5B09A77EB66B85
SAMN41685640,SRR29289179,2024-06-05 06:47:38,2024-06-05 06:38:24,1417046.0,408657478.0,1417046.0,288.0,168.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289179/SRR29289179.lite.1,SRX24806481,RLH-749-0_250-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521364,SAMN41685640,simple,1773.0,Mycobacterium tuberculosis,RLH-749-0,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,3C50D2D93B347ECC46D47A40819968A9,82D0E8E307E893FDBD5D524BC2FA90A5
SAMN41685480,SRR29289154,2024-06-05 06:47:39,2024-06-05 06:37:53,1392867.0,392342146.0,1392867.0,281.0,157.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289154/SRR29289154.lite.1,SRX24806506,IHK-1251-9_447-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521389,SAMN41685480,simple,1773.0,Mycobacterium tuberculosis,IHK-1251-9,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,C076E1213C9083FCD9F75C613FFBFB29,1421453F252083FFE4860257EBD94F9E
SAMN41685492,SRR29289147,2024-06-05 06:47:39,2024-06-05 06:38:58,1866761.0,520673395.0,1866761.0,278.0,212.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289147/SRR29289147.lite.1,SRX24806513,IHK-1299-8_253-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521396,SAMN41685492,simple,1773.0,Mycobacterium tuberculosis,IHK-1299-8,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,41CF06506BA97F8D6C0895D54A85434E,041CE3FE4541D601C1F0B72EF6A83BC4
SAMN41685461,SRR29289205,2024-06-05 06:47:38,2024-06-05 06:39:18,5082317.0,1335815781.0,5082317.0,262.0,547.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29289/SRR29289205/SRR29289205.lite.1,SRX24806455,ICK-1123-0_294-20,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2000,SRP511884,PRJNA1120243,,1120243.0,SRS21521338,SAMN41685461,simple,1773.0,Mycobacterium tuberculosis,ICK-1123-0,,,,,,,no,,,,,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",SRA1889652,,public,7ED7601DAE5F4CFF30F5782777AE418F,C174730ADD81B04AF8E49DF94E524936
